Voltage,Current
0.3300090730190,0.004152780398726
0.3400093913078,0.00461714528501
0.3500143885612,0.005104982294142
0.3600148856640,0.005615738220513
0.3699810802937,0.006147098727524
0.3799806833267,0.006700601428747
0.3899787068367,0.00727540301159
0.3999774158001,0.007869702763855
0.4099807143211,0.008484569378197
0.4199798703194,0.00911826454103
0.4299829006195,0.009770299308002
0.4399768114090,0.01044051442295
0.4500106871128,0.01112651731819
0.4600245952606,0.01183283794671
0.4700249433517,0.01255714148283
0.4800316393375,0.01329765096307
0.4899961054325,0.01404957380146
0.4999958276749,0.01482375990599
0.5099980831146,0.01561210490763
0.5200037360191,0.01641595363617
0.5300037860870,0.0172367785126
0.5400009155273,0.0180729161948
0.5500057935715,0.01892267540097
0.5600057244301,0.0197886005044
0.5700120925903,0.0206730235368
0.5800155401230,0.02156776189804
0.5900139212608,0.02247491292655
0.6000258922577,0.02339916490018
0.6099885106087,0.02433010935783
0.6199967861176,0.0252800565213
0.6299985051155,0.02624337002635
0.6399994492531,0.027219241485
0.6500038504601,0.02820699848235
0.6600024104118,0.02920779772103
0.6700000762939,0.03021763078868
0.6800017952919,0.0312463119626
0.6900061964989,0.03228672966361
0.7000130414963,0.0333360992372
0.7100090384483,0.03439559042454
0.7199772596359,0.03546233102679
0.7299816608429,0.03654264658689
0.7399878501892,0.03763383254409
0.7499975562096,0.03873575478792
0.7599927783012,0.03984307870269
0.7699992656708,0.04096717014909
0.7799974679947,0.04209627211094
0.7900010943413,0.04323534667492
0.8000038862228,0.04438791424036
0.8100033998489,0.04554486274719
0.8200080394745,0.04671057313681
0.8300105333328,0.04788697883487
0.8399768471718,0.04906681552529
0.8499776721001,0.05026411637664
0.8599833250046,0.05147018656135
0.8699921965599,0.05267756804824
0.8799964189529,0.05389926582575
0.8899930119514,0.05512673035264
0.8999950885773,0.05636507645249
0.9099965095520,0.05760285258293
0.9200054407120,0.05885399878025
0.9300044775009,0.06010935455561
0.9400048851967,0.06137951090932
0.9499988555908,0.06264209747314
0.9599699974060,0.06391457468271
0.9699769616127,0.06519416719675
0.9799767732620,0.06648755818605
0.9899809360504,0.06778129190207
0.9999832510948,0.06908832490444
1.0099895000458,0.07041200250387
1.0199853181839,0.07172509282827
1.0299957990646,0.07304801791906
1.0399978160858,0.07438778877258
1.0499976873398,0.07570600509644
1.0599960088730,0.07704728096724
1.0699990987778,0.07840920984745
1.0799679756165,0.07972606271505
1.0899753570557,0.08110745996237
1.0999763011932,0.08248494565487
1.1099743843079,0.08383505046368
1.1199707984924,0.08522214740515
1.1299751996994,0.08660760521889
1.1399836540222,0.08799493312836
1.1499885320663,0.08939197659492
1.1599934101105,0.09078462421894
1.1699931621552,0.09219894558191
1.1799921989441,0.09361431002617
1.1899930238724,0.09502512961626
1.1999679803848,0.09645044058561
1.2099676132202,0.09788646548986
1.2199659347534,0.09930728375912
1.2299711704254,0.1007527634501
1.2399681806564,0.1021859422326
1.2499736547470,0.103617824614
1.2600191831589,0.1051151230931
1.2700227499008,0.1065929085016
1.2800275087357,0.1080713123083
1.2900265455246,0.1095444485545
1.3000357151031,0.1110087782145
1.3099987506866,0.1124876514077
1.3200080394745,0.1139667183161
1.3300068378448,0.1154497340322
1.3400121927261,0.1169480904937
1.3500097990036,0.1184586808085
1.3600106239319,0.119941227138
1.3700171709061,0.1214622631669
1.3800194263458,0.122969314456
1.3900178670883,0.1244864240289
1.4000295400620,0.1260180622339
1.4100211858749,0.1275607943535
1.4200333356857,0.1290801763535
1.4300086498260,0.1306065022945
1.4400049448013,0.1321663111448
1.4500161409378,0.133715480566
1.4600061178207,0.1352518498898
1.4700144529343,0.1368485093117
1.4800165891647,0.1384076178074
1.4900189638138,0.1399609297514
1.5000226497650,0.1415739506483
1.5100226402283,0.1431506723166
1.5200198888779,0.1447068601847
1.5300261974335,0.1463081240654
1.5400288105011,0.1478942632675
1.5500103235245,0.1494382172823
1.5600064992905,0.1510201841593
1.5700117349625,0.1526453644037
1.5800108909607,0.1542209386826
1.5900090932846,0.1557959765196
1.6000269651413,0.1574529111385
1.6100214719772,0.1590552181005
1.6200236082077,0.1606243997812
1.6300169229507,0.1622912287712
1.6400235891342,0.1639125049114
1.6500246524811,0.1654955744743
1.6599977016449,0.1671513617039
1.6700080633163,0.1687814444304
1.6800019741058,0.1703985482454
1.6900091171265,0.1720636337996
1.7000105381012,0.1737270057201
1.7100230455399,0.1753440648317
1.7200225591660,0.1769933700562
1.7300219535828,0.1786666661501
1.7400270700455,0.1803152710199
1.7500276565552,0.1819698214531
1.7600252628326,0.1836366653442
1.7700357437134,0.1852701604366
1.7799975872040,0.1869211643934
1.7900011539459,0.1886254251003
1.8000034093857,0.1903122514486
1.8100035190582,0.1919767856598
1.8200126886368,0.1936886757612
1.8300164937973,0.19539052248
1.8400286436081,0.1970785707235
1.8500223159790,0.1988092213869
1.8600254058838,0.200532913208
1.8700300455093,0.2022399753332
1.8800334930420,0.2039055973291
1.8900340795517,0.205631673336
1.8999972343445,0.2073161154985
1.9100069999695,0.2090455591679
1.9200057983398,0.2107797861099
1.9300069808960,0.2124793827534
1.9400118589401,0.2142029702663
1.9500112533569,0.2159721106291
1.9600213766098,0.2177736908197
1.9700325727463,0.2195675373077
1.9800240993500,0.2213907241821
1.9900301694870,0.2232008874416
2.0000348091125,0.2249678373337
