Voltage,Current
1.0499966144562,0.0003303996636532
1.0599948167801,0.0003346029843669
1.0699968338013,0.0003386012976989
1.0799667835236,0.0003426336916164
1.0899749994278,0.0003465662593953
1.0999771356583,0.0003506699868012
1.1099743843079,0.0003547555243131
1.1199722290039,0.0003588534891605
1.1299765110016,0.0003630519495346
1.1399868726730,0.0003673063765746
1.1499890089035,0.0003715990169439
1.1599942445755,0.0003758234088309
1.1699959039688,0.0003799122350756
1.1799955368042,0.0003841509169433
1.1899956464767,0.0003882441378664
1.1999714374542,0.0003924535994884
1.2099719047546,0.0003968391101807
1.2199714183807,0.0004010802949779
1.2299759387970,0.0004052029107697
1.2399724721909,0.0004093480238225
1.2499778270721,0.0004136796342209
1.2599816322327,0.0004180085670669
1.2699859142303,0.0004220653208904
1.2799921035767,0.0004263622395229
1.2899889945984,0.0004307470808271
1.2999979257584,0.0004350370436441
1.3099620342255,0.0004390279063955
1.3199689388275,0.0004432984569576
1.3299682140350,0.0004472300061025
1.3399734497070,0.0004511382139754
1.3499698638916,0.0004553848411888
1.3599696159363,0.0004595779173542
1.3699758052826,0.0004637011734303
1.3799775838852,0.0004680727724917
1.3899751901627,0.0004723524325527
1.3999867439270,0.0004766435595229
1.4099785089493,0.0004808364319615
1.4199901819229,0.0004852860874962
1.4299658536911,0.0004894511657767
1.4399598836899,0.0004940254730172
1.4499721527100,0.0004981639795005
1.4599609375000,0.0005022151162848
1.4699679613113,0.0005064302822575
1.4799700975418,0.0005111079663038
1.4899728298187,0.0005151907680556
1.4999778270721,0.0005194457480684
1.5099769830704,0.0005237475270405
1.5199737548828,0.0005282498896122
1.5299789905548,0.0005326704122126
1.5399824380875,0.0005366849945858
1.5499607324600,0.0005410658777691
1.5599595308304,0.0005453118355945
1.5699648857117,0.0005496058147401
1.5799636840820,0.0005539145786315
1.5899611711502,0.0005581384757534
1.5999776124954,0.0005626977072097
1.6099722385406,0.0005668981466442
1.6199746131897,0.0005712661659345
1.6299672126770,0.0005754877347499
1.6399718523026,0.0005799664068036
1.6499736309052,0.000583917601034
1.6599448919296,0.0005881952238269
1.6699548959732,0.0005924822180532
1.6799485683441,0.0005970312631689
1.6899533271790,0.0006011122022755
1.6999551057816,0.0006056158454157
1.7099689245224,0.0006097099976614
1.7199671268463,0.0006144059589133
1.7299648523331,0.0006190223502927
1.7399711608887,0.000623463303782
1.7499716281891,0.0006278879009187
1.7599695920944,0.0006319875246845
1.7699804306030,0.0006365597946569
1.7799416780472,0.0006410274654627
1.7899453639984,0.000645074120257
1.7999470233917,0.0006492034881376
1.8099452257156,0.000654001487419
1.8199560642242,0.000658200820908
1.8299598693848,0.0006626704125665
1.8399691581726,0.0006669716676697
1.8499600887299,0.000671306217555
1.8599659204483,0.0006760922842659
1.8699717521667,0.0006804149015807
1.8799748420715,0.0006847389740869
1.8899737596512,0.0006888388306834
1.8999378681183,0.000694083282724
1.9099457263947,0.0006978421006352
1.9199423789978,0.0007021989440545
1.9299443960190,0.0007063642842695
1.9399487972260,0.0007115486077964
1.9499505758286,0.000715944042895
1.9599578380585,0.0007189294556156
1.9699685573578,0.0007226389716379
1.9799568653107,0.0007266292814165
1.9899652004242,0.0007316632545553
1.9999688863754,0.0007360551971942
